,storm_id,season,init_lat,init_lon,init_dist2land,PDI_max_wmo,PDI_max_usa,PDI_max_tokyo,Pres_min_wmo,r34_max_wmo,r50_max_wmo,r64_max_wmo,storm_speed_max_wmo,lon_weighted,lat_weighted,lon_variance,lat_variance,latlon_covariance,DayofYear_mean
1901,1901,1999,11.500001,-53.6,630.0,41006248.0,41006248.0,,1004.0,,,,14.0,-55.739871978759766,15.804285049438477,1.7050825729196504,14.64507646086644,-3.9963564635833495,237.94285714285715
1902,1902,1999,21.5,-67.7,297.0,325466944.0,325466944.0,,962.0,,,,26.0,-75.18159484863281,32.14323425292969,7.064901344417543,39.49409625608434,-7.929308921809473,243.4140625
1903,1903,1999,21.6,-96.40001,93.0,12150000.0,12150000.0,,1006.0,,,,9.0,-97.697998046875,23.309499740600582,0.6500425928627097,1.1451825785681735,-0.860105730447616,249.2
1904,1904,1999,14.6,-45.6,1302.0,1084102784.0,1084102784.0,,921.0,,,,32.0,-65.21018981933594,28.16450500488281,98.89284003498052,114.05599129590908,-31.23254095170597,256.22680412371136
1905,1905,1999,12.6,-24.2,761.0,988649984.0,988649984.0,,930.0,,,,28.0,-50.95145797729492,23.02645301818848,115.56765502455876,74.30051340403175,-61.71510394539106,260.0618556701031
1906,1906,1999,24.999998,-87.8,391.0,51562500.0,51562500.0,,994.0,,,,34.0,-84.98064422607422,26.310680389404297,7.107540552495242,0.3442364840108591,0.3230943278801231,263.24
1907,1907,1999,20.1,-94.100006,192.0,12150000.0,12150000.0,,1002.0,,,,15.0,-94.57720947265624,19.458175659179688,0.5247990713524224,0.1640390264099614,-0.2006296169076013,277.94736842105266
1908,1908,1999,14.4,-44.8,1337.0,12150000.0,12150000.0,,1007.0,,,,9.0,-46.6756477355957,15.770981788635254,1.0299420259885923,0.6537848235149414,-0.8184547518476069,279.95652173913044
1909,1909,1999,15.9,-82.0,155.0,360927232.0,360927232.0,,958.0,,,,77.0,-76.93871307373047,28.10885238647461,103.174753867928,80.77787993039577,82.58810946404208,288.6666666666667
1910,1910,1999,9.8,-50.8,550.0,267720112.0,267720112.0,,979.0,,,,38.0,-60.46991729736328,20.27358055114746,20.536114293361805,57.90370679650788,-6.782181755193576,294.16923076923075
1911,1911,1999,11.4,-80.9,250.0,19293750.0,19293750.0,,999.0,,,,19.0,-85.44376373291016,15.61297607421875,9.079994461774422,10.287543986404875,-9.582272928211903,303.1935483870968
1912,1912,1999,16.7,-81.6,248.0,1107168768.0,1107168768.0,,933.0,,,,16.0,-65.826904296875,16.893081665039062,72.85964444662395,1.3255882516137076,6.70087793460438,322.06493506493507
1913,1913,2000,21.0,-93.00001,265.0,7031250.0,7031250.0,,1008.0,,,,4.0,-93.06571197509766,20.83858108520508,0.0653307488121624,0.0141125916970416,0.0159968515844888,159.71428571428572
1914,1914,2000,9.499999,-19.799997,461.0,12150000.0,12150000.0,,1008.0,,,,25.0,-28.5168514251709,9.91387939453125,31.65879553604513,0.0416817571139768,-0.2450113349057776,175.95652173913044
1915,1915,2000,10.8,-18.0,221.0,598950016.0,598950016.0,,950.0,,,,39.0,-42.023170471191406,32.825565338134766,113.0575152214762,192.0998196758916,16.60596934918825,227.0635838150289
1916,1916,2000,28.2,-74.2,512.0,12150000.0,12150000.0,,1009.0,,,,8.0,-77.31550598144531,28.450098037719727,1.9951921170916964,0.3501131213064218,-0.1204480561061548,222.56
1917,1917,2000,22.5,-93.50001,365.0,41006248.0,41006248.0,,1007.0,,,,12.0,-96.27061462402344,23.819555282592773,4.017725185114506,0.7814876976099185,-1.7665207740092226,227.2941176470588
1918,1918,2000,14.2,-51.9,963.0,19293750.0,19293750.0,,1008.0,,,,14.0,-55.657958984375,16.23219871520996,7.244030245381722,1.7233848075628655,-3.5140941692698107,231.05882352941177
1919,1919,2000,12.0,-44.5,1142.0,184975968.0,184975968.0,,991.0,,,,23.0,-60.49936676025391,16.937515258789062,97.19379010710728,6.532478686123973,-24.58817119112203,234.7
1920,1920,2000,14.799999,-45.2,1346.0,19293750.0,19293750.0,,1008.0,,,,18.0,-51.61479187011719,17.227867126464844,15.191719495646428,2.9937754777484704,-6.721812873706027,246.1578947368421
1921,1921,2000,27.500002,-93.50001,236.0,10414286.0,10414286.0,,1008.0,,,,10.0,-93.71261596679688,28.98744201660156,0.0416165748850159,0.8611654939956809,-0.1784847580581429,252.75
1922,1922,2000,30.899998,-70.9,672.0,154350000.0,154350000.0,,985.0,,,,34.0,-69.4522476196289,32.07219696044922,35.48238828122164,15.781849965461856,22.71380060357559,257.8070175438597
1923,1923,2000,19.8,-87.3,20.0,154350000.0,154350000.0,,981.0,,,,23.0,-81.00598907470703,30.079158782958984,53.17879773723151,63.58675978708633,55.63607708579799,261.43636363636364
1924,1924,2000,14.9,-52.2,1031.0,97200000.0,97200000.0,,986.0,,,,55.0,-72.70085906982422,25.40314292907715,137.5152403316582,86.18027534778433,-19.564934754735766,264.1807228915663
1925,1925,2000,11.5,-23.0,682.0,777600000.0,777600000.0,,943.0,,,,43.0,-38.1568489074707,28.019920349121094,177.19731609067517,203.2616797364003,59.35963205230334,271.43689320388347
1926,1926,2000,11.2,-29.6,1368.0,230400000.0,230400000.0,,975.0,,,,17.0,-46.32891082763672,11.3687162399292,112.26516644910602,0.4833971831308095,2.848129729284579,272.43636363636364
1927,1927,2000,16.1,-82.9,104.0,753299968.0,753299968.0,,939.0,,,,13.0,-89.6518325805664,18.867773056030277,23.990537413129477,4.173874551975386,-9.88449770129892,276.16923076923075
1928,1928,2000,29.0,-81.4,0.0,97200000.0,97200000.0,,973.0,,,,43.0,-59.11290740966797,40.38420104980469,408.3471904866536,111.48299624185704,197.40358598160896,281.1764705882353
1929,1929,2000,30.000002,-71.2,722.0,276356256.0,276356256.0,,965.0,,,,49.0,-66.72966003417969,35.29825973510742,45.1161697144813,61.0132664735904,52.18628200584032,291.6744186046512
1930,1930,2000,26.2,-59.9,1050.0,56250000.0,56250000.0,,999.0,,,,27.0,-54.54267883300781,32.307373046875,15.818861670537837,12.502563873075788,13.919222964183442,294.56
1931,1931,2000,21.5,-69.5,218.0,72845272.0,72845272.0,,976.0,,,,42.0,-69.13175201416016,31.65875816345215,17.402326096954145,48.49419594169036,23.75943742178137,300.89473684210526
1932,1932,2001,27.500002,-95.00001,157.0,55733944.0,55733944.0,,1000.0,175.0,,,28.0,-85.12652587890625,33.28400421142578,98.7197527976294,16.23328161773937,37.84118755415511,162.8
1933,1933,2001,10.899999,-42.1,1255.0,7031250.0,7031250.0,,1010.0,,,,18.0,-45.3249626159668,11.93394660949707,4.706688050569937,0.5728134547654867,-1.6339336304132908,192.77777777777777
1934,1934,2001,25.699999,-84.8,277.0,95131920.0,95131920.0,,990.0,120.0,,,13.0,-87.36795043945312,29.711408615112305,2.059876295527977,13.040071657761,-4.144466630138628,216.95833333333331
1935,1935,2001,12.799999,-37.0,1786.0,95657144.0,95657144.0,,997.0,175.0,,,34.0,-70.47135925292969,15.250261306762695,292.3956698762853,5.2363665396137815,-36.93115921407736,230.234375
1936,1936,2001,17.9,-64.3,141.0,97200000.0,97200000.0,,994.0,175.0,,,33.0,-62.89510345458984,33.83958435058594,62.2710039655078,83.85576799282083,60.47549135199497,237.56140350877192
1937,1937,2001,12.5,-34.3,1829.0,520931264.0,520931264.0,,968.0,175.0,,,33.0,-54.91186141967773,31.55441093444824,74.78016919098262,190.66956326983976,-8.830712662426885,251.9349593495935
1938,1938,2001,13.9,-28.4,1178.0,450000000.0,450000000.0,,962.0,200.0,,,20.0,-40.07883071899414,25.02677154541016,48.25155939723582,63.78210968072792,18.191246386753196,255.93406593406596
1939,1939,2001,25.799997,-84.1,211.0,154350000.0,154350000.0,,975.0,250.0,,,34.0,-67.63058471679688,35.813560485839844,295.3010424775579,107.62869427429035,177.6664723016696,259.30864197530866
1940,1940,2001,13.400001,-81.9,172.0,12150000.0,12150000.0,,1005.0,,,,17.0,-83.49993133544922,13.921396255493164,1.5998657446878497,0.1979864229886516,-0.5613713400696725,262.6
1941,1941,2001,25.100002,-64.2,762.0,328049984.0,328049984.0,,970.0,120.0,,,28.0,-62.305572509765625,34.8099479675293,36.54058820358598,33.35810313632857,25.90790147927679,267.1764705882353
1942,1942,2001,12.3,-58.200005,354.0,857469504.0,857469504.0,,948.0,100.0,,,22.0,-74.61518859863281,15.94025707244873,100.82987768204109,2.167124353186349,-10.895418666241415,279.6190476190476
1943,1943,2001,10.600001,-50.6,641.0,41006248.0,41006248.0,,1004.0,,,,20.0,-58.14897155761719,12.338529586791992,22.483800849352747,1.9445583678306435,-6.4613485994647455,280.1578947368421
1944,1944,2001,27.5,-63.0,1051.0,154350000.0,154350000.0,,982.0,200.0,,,47.0,-64.49952697753906,36.39536285400391,1.2267343934208763,24.38278523039113,0.6207236563173925,286.05405405405406
1945,1945,2001,27.2,-34.9,1781.0,19293750.0,19293750.0,,1007.0,125.0,,,30.0,-41.80098724365234,29.224931716918945,11.353977002035476,8.238457486524732,-5.416583877842296,301.93548387096774
1946,1946,2001,13.300001,-83.6,0.0,765636928.0,765636928.0,,933.0,200.0,,,33.0,-81.55491638183594,18.9127140045166,18.06997385289514,19.353747775586072,15.563452329139691,306.3333333333333
1947,1947,2001,33.9,-50.4,1432.0,123581248.0,123581248.0,,986.0,225.0,,,21.0,-49.82877731323242,37.943153381347656,0.5643761035812082,11.6483192565531,2.372650306016245,308.95652173913044
1948,1948,2001,30.5,-51.0,1802.0,230400000.0,230400000.0,,973.0,300.0,,,19.0,-60.38837814331055,28.519865036010746,52.17900912617005,8.969429119120312,16.803323939883363,332.55913978494624
1949,1949,2002,34.3,-76.8,44.0,56250000.0,56250000.0,,992.0,200.0,,,35.0,-59.02301025390625,45.60104751586914,74.98307636778667,68.51634548695523,61.76378658887431,197.69230769230768
1950,1950,2002,29.000002,-88.5,49.0,17882012.0,17882012.0,,1007.0,50.0,,,11.0,-92.66096496582033,29.14240455627441,7.434066539942088,1.7625016641772275,2.926891111571833,218.66666666666663
1951,1951,2002,32.0,-77.2,224.0,41006248.0,41006248.0,,999.0,120.0,,,23.0,-75.7957992553711,30.3216552734375,1.6637569156362833,0.5831946914289438,-0.346860828527715,218.8
1952,1952,2002,9.5,-31.199999,1599.0,56250000.0,56250000.0,,997.0,75.0,,,21.0,-46.33180618286133,15.897891998291016,59.48745016231805,23.17657560059984,-32.316694320470816,244.1764705882353
1953,1953,2002,29.2,-78.8,182.0,72949040.0,72949040.0,,1002.0,90.0,,,12.0,-80.59339141845703,29.60996627807617,4.610325765288218,0.5187748215656006,1.4155065986884252,246.725
1954,1954,2002,28.0,-93.80001,176.0,56250000.0,56250000.0,,998.0,125.0,,,15.0,-97.79078674316406,27.987531661987305,5.537759249009707,0.5825854180119349,0.1184619592396287,250.93023255813952
1955,1955,2002,24.3,-47.5,1984.0,12150000.0,12150000.0,,1013.0,,,,10.0,-49.23833465576172,24.455860137939453,1.7630615380330712,0.0050868703733107,-0.0233967485449587,250.55555555555557
1956,1956,2002,29.000002,-71.0,817.0,266120832.0,266120832.0,,960.0,250.0,,,46.0,-64.02051544189453,43.32925796508789,93.28110592992525,118.66663960998602,99.68947205860648,254.3272727272727
1957,1957,2002,26.3,-86.6,389.0,54310344.0,54310344.0,,1001.0,175.0,,,14.0,-87.82691955566406,28.6291618347168,1.7159813115368574,4.2787363583372775,0.9721957360387106,256.3666666666667
1958,1958,2002,10.0,-60.5,55.0,598950016.0,598950016.0,,934.0,300.0,,,50.0,-82.2476806640625,21.12792205810547,62.71464673192633,41.064326036101264,-34.699037287172274,263.8095238095238
1959,1959,2002,32.7,-52.4,1548.0,56250000.0,56250000.0,,1004.0,150.0,,,35.0,-50.37289047241211,36.08709716796875,9.03005113284224,7.597687875866434,7.950997383103533,261.05882352941177
1960,1960,2002,28.3,-51.800003,1788.0,187686432.0,187686432.0,,980.0,160.0,,,21.0,-64.74229431152344,30.13545608520508,84.71358499579878,5.044086490609971,-1.4622545059409218,274.2994350282486
1961,1961,2002,10.2,-44.6,991.0,837835840.0,837835840.0,,938.0,170.0,,,27.0,-74.31002044677734,18.605268478393555,157.5686493481109,37.82621963853951,-70.1344656697068,270.8611111111111
1962,1962,2002,16.9,-82.6,198.0,11510526.0,11510526.0,,1002.0,,,,13.0,-82.2167739868164,19.039522171020508,0.8409104266122756,3.6979526185601768,1.7238601261709274,288.2
1963,1963,2003,29.1,-66.2,1116.0,56250000.0,56250000.0,,994.0,200.0,,,31.0,-54.21038436889648,31.81814384460449,176.7510051383422,2.796856944883356,8.615016049977807,112.32467532467533
1964,1964,2003,9.5,-40.8,1297.0,12150000.0,12150000.0,,1008.0,,,,17.0,-43.34999847412109,9.630804061889648,3.371685905777017,0.0069242534588002,-0.1452097792411049,162.0
1965,1965,2003,19.5,-89.0,0.0,54807692.0,54807692.0,,997.0,125.0,,,23.0,-88.42581939697266,28.41680908203125,10.50231543763728,33.381528083698896,13.058768395474411,181.175
1966,1966,2003,11.1,-53.5,587.0,225041856.0,225041856.0,,979.0,140.0,,,28.0,-85.46517944335938,21.87792205810547,187.5657483944861,36.31033499595343,-78.60680689361213,192.8505747126437
1967,1967,2003,30.8,-54.1,1714.0,123581248.0,123581248.0,,1000.0,100.0,,,19.0,-43.71794891357422,36.54722213745117,50.88212392634372,10.293555177314143,1.4344302065635983,202.4367816091954
1968,1968,2003,12.300001,-43.5,1240.0,12150000.0,12150000.0,,1010.0,,,,23.0,-50.0835189819336,13.110147476196287,19.781398981564035,0.3240548901241017,-2.528050269155557,201.2
1969,1969,2003,29.3,-80.1,80.0,12150000.0,12150000.0,,1016.0,,,,10.0,-81.46614837646484,31.41153335571289,0.9990210131740568,1.6543359546949663,-1.2635323129791525,206.7692307692308
1970,1970,2003,26.4,-83.3,108.0,117076976.0,117076976.0,,986.0,120.0,,,23.0,-93.06066131591795,25.759601593017575,28.04959053643857,0.404759710680379,3.173443373077623,227.45
1971,1971,2003,14.5,-65.5,387.0,12150000.0,12150000.0,,1007.0,,,,12.0,-66.94209289550781,15.411453247070312,0.9928198941606317,0.3601814863570672,-0.5966081346743436,233.7142857142857
1972,1972,2003,14.6,-30.700003,1420.0,878906240.0,878906240.0,,939.0,300.0,,,43.0,-51.46760559082031,27.279857635498047,132.42549030530034,167.25831651446438,36.04243065795804,245.8095238095238
1973,1973,2003,24.3,-92.40001,417.0,18454892.0,18454892.0,,1007.0,180.0,,,24.0,-95.10916900634766,29.931066513061523,1.381625657690165,11.560428748517188,-2.770126375004269,243.41666666666663
1974,1974,2003,27.4,-87.7,225.0,56250000.0,56250000.0,,997.0,40.0,,,18.0,-82.19143676757812,29.26764297485352,17.26510272931475,3.3572370573701846,7.239849589494405,248.8048780487805
1975,1975,2003,13.8,-31.399998,1501.0,1359740672.0,1359740672.0,,915.0,300.0,,,43.0,-58.42446517944336,23.817785263061523,209.5856394328391,57.029603962997925,-99.43357358638823,255.6140350877193
1976,1976,2003,11.6,-21.700003,540.0,12150000.0,12150000.0,,1007.0,,,,13.0,-23.79014587402344,12.82789134979248,1.5566035219668923,2.990229521665593,-1.867011097769828,251.94736842105263
1977,1977,2003,28.2,-62.4,1142.0,328049984.0,328049984.0,,969.0,200.0,,,41.0,-62.628196716308594,34.58295440673828,0.8597726809151226,32.45496725598462,-3.830892272453563,269.5609756097561
1978,1978,2003,11.8,-37.7,1663.0,598950016.0,598950016.0,,952.0,250.0,,,51.0,-42.65691757202149,33.40890121459961,98.83861870254108,175.91565353909735,59.53944293761532,275.4347826086956
1979,1979,2003,18.499998,-84.7,290.0,73944448.0,73944448.0,,993.0,150.0,,,10.0,-92.18659210205078,19.39124870300293,8.860048336555721,2.458405801986472,1.0504307379132396,275.3414634146341
1980,1980,2003,19.1,-68.8,22.0,28800000.0,28800000.0,,1002.0,125.0,,,14.0,-70.57684326171875,23.71333312988281,2.089399961039936,5.038178365061378,0.0337726233959143,284.9259259259259
1981,1981,2003,9.499999,-37.0,1423.0,97200000.0,97200000.0,,990.0,150.0,,,20.0,-52.83774185180664,21.56285858154297,72.19247353651417,52.834444277820495,-49.20964777708118,295.44025157232704
1982,1982,2003,12.9,-76.2,254.0,73127616.0,73127616.0,,993.0,150.0,,,33.0,-67.50828552246094,20.110258102416992,65.72431847237631,34.792610375361576,46.66248122874891,340.65909090909093
1983,1983,2003,27.500002,-34.5,1738.0,97200000.0,97200000.0,,990.0,250.0,,,22.0,-36.61631774902344,23.12657165527344,0.9794149322368524,6.520756908284706,2.168019388462199,343.0689655172414
1984,1984,2004,30.3,-78.3,284.0,520931264.0,520931264.0,,957.0,300.0,80.0,50.0,47.0,-68.66490936279297,36.40324783325195,185.36029539357403,28.953053257998832,71.37228617848332,216.3061224489796
1985,1985,2004,12.9,-53.6,786.0,73987936.0,73987936.0,,1001.0,60.0,15.0,,29.0,-78.84233856201172,21.84313201904297,107.96733390720344,45.0228512734704,-38.4426742052451,221.34883720930236
1986,1986,2004,11.4,-59.199997,211.0,895381184.0,895381184.0,,941.0,100.0,75.0,50.0,30.0,-75.74150848388672,22.689882278442383,46.86451037014195,75.17300483648212,-28.96370601128455,225.1851851851852
1987,1987,2004,9.0,-45.6,821.0,41006248.0,41006248.0,,1009.0,90.0,,,25.0,-53.85855484008789,10.530967712402344,31.104113217046905,1.1383959233704135,-5.933947401499809,227.2941176470588
1988,1988,2004,12.300001,-21.8,537.0,385818752.0,385818752.0,,964.0,120.0,75.0,25.0,17.0,-37.13034057617188,25.15522003173828,32.94426794262803,58.29762525691465,-37.47437412318821,231.6813186813187
1989,1989,2004,11.1,-35.2,1649.0,835272640.0,835272640.0,,935.0,175.0,125.0,85.0,29.0,-67.03595733642578,24.65003204345703,213.6989236002439,86.07128973625122,-101.15104375811988,245.98591549295776
1990,1990,2004,29.000002,-65.2,1157.0,56250000.0,56250000.0,,1002.0,125.0,25.0,,23.0,-69.23473358154297,33.26740646362305,4.943056765987955,20.74690831524206,-7.338687657462827,242.1935483870968
1991,1991,2004,31.8,-78.1,180.0,121249528.0,121249528.0,,985.0,240.0,25.0,10.0,43.0,-68.47140502929688,38.11259841918945,237.57603207061416,44.25518620869686,97.65381455842504,243.27777777777777
1992,1992,2004,9.7,-27.6,1217.0,1325638016.0,1325638016.0,,910.0,250.0,175.0,100.0,23.0,-72.2806167602539,21.284217834472656,309.9758089399399,81.8029377133843,-118.6851819187994,257.0949720670391
1993,1993,2004,31.5,-39.7,2037.0,12150000.0,12150000.0,,1009.0,,,,17.0,-35.26272964477539,34.2343864440918,9.383566148467944,3.407458101221432,4.910112176066868,252.56
1994,1994,2004,15.900001,-60.0,592.0,501048384.0,501048384.0,,950.0,180.0,100.0,60.0,28.0,-72.16437530517578,24.90145492553711,35.196322050652,33.314960593066935,-25.22699977840355,265.1136363636364
1995,1995,2004,11.2,-29.200003,1327.0,878906240.0,878906240.0,,938.0,350.0,175.0,90.0,50.0,-34.08134078979492,31.816482543945312,302.6243740930699,369.5218026214117,238.8035933758124,265.6842105263158
1996,1996,2004,13.3,-32.4,1615.0,123581248.0,123581248.0,,987.0,200.0,60.0,20.0,26.0,-42.68421936035156,22.438453674316406,19.877930367385883,97.9320157712194,-6.451542590042978,270.0642201834862
1997,1997,2004,24.0,-95.40001,239.0,27547826.0,27547826.0,,997.0,150.0,,,18.0,-92.2593994140625,27.66726875305176,1.9131738144247008,8.389241862453495,3.2222877606235,283.4583333333333
1998,1998,2004,30.0,-65.2,1156.0,41006248.0,41006248.0,,986.0,300.0,,,28.0,-64.6595230102539,33.20850372314453,4.528870949999102,6.365698719286732,4.985133759173983,284.46666666666664
1999,1999,2004,28.0,-40.0,2268.0,41006248.0,41006248.0,,995.0,600.0,,,13.0,-47.9920654296875,28.177265167236328,11.428284256961826,4.646932111960677,-2.0580846436688,335.3246753246753
2000,2000,2005,16.9,-84.0,127.0,90995744.0,90995744.0,,989.0,140.0,100.0,,28.0,-85.26168060302734,29.428321838378903,4.871371015052621,79.87551578031075,-0.0390283055647377,162.04166666666666
2001,2001,2005,19.7,-95.40001,92.0,17539772.0,17539772.0,,1002.0,30.0,,,10.0,-96.81366729736328,20.6325626373291,1.3093680525529303,0.5964540323275839,-0.8745983388117483,179.83333333333334
2002,2002,2005,18.3,-86.7,110.0,121555328.0,121555328.0,,991.0,90.0,30.0,20.0,23.0,-80.51654052734375,33.91272735595703,85.60647849597024,87.68185514000295,78.30757785147365,188.01612903225808
2003,2003,2005,12.0,-60.8,147.0,961929728.0,961929728.0,,930.0,200.0,100.0,55.0,20.0,-81.40852355957031,29.81631851196289,55.42706396376447,111.45004858883824,-63.4799100864652,192.0
2004,2004,2005,10.7,-42.4,1215.0,1206083712.0,1206083712.0,,929.0,140.0,100.0,60.0,19.0,-73.8127212524414,16.754316329956055,339.2466821366352,28.42178497930684,-94.90019507763957,196.8275862068965
2005,2005,2005,25.0,-75.0,278.0,97200000.0,97200000.0,,997.0,150.0,90.0,,24.0,-68.3099594116211,33.6994743347168,55.33195818004093,35.55739456664975,42.20692453831388,206.9333333333333
2006,2006,2005,19.3,-92.90001,81.0,28800000.0,28800000.0,,1005.0,75.0,,,15.0,-96.83343505859376,21.29056739807129,6.687005946299691,1.1606795423226148,-2.681205557771029,205.2941176470588
2007,2007,2005,28.200003,-68.8,889.0,74868752.0,74868752.0,,994.0,150.0,90.0,,19.0,-47.666534423828125,37.618648529052734,186.8341788248866,27.168835961965705,67.69181800998741,219.93406593406596
2008,2008,2005,12.9,-33.5,1740.0,328049984.0,328049984.0,,970.0,360.0,90.0,30.0,41.0,-56.23682022094727,26.93448257446289,116.61777340726346,59.8332075987153,-61.093430742775126,223.1891891891892
2009,2009,2005,13.300001,-43.6,1316.0,12150000.0,12150000.0,,1008.0,,,,12.0,-51.06154251098633,15.306503295898438,22.39037254522989,2.031772509488724,-6.661005015654193,227.5609756097561
2010,2010,2005,19.4,-94.50001,103.0,50000000.0,50000000.0,,998.0,40.0,,,11.0,-95.94949340820312,19.63748359680176,1.1501423243129263,0.0110287473967117,-0.0872390608785079,234.6
2011,2011,2005,23.1,-75.1,240.0,1446428672.0,1446428672.0,,902.0,200.0,120.0,90.0,24.0,-83.64856719970703,27.711328506469727,22.747438312112493,19.911078045087443,-10.360155659659496,239.09375
2012,2012,2005,14.0,-45.1,1281.0,19293750.0,19293750.0,,1006.0,60.0,,,22.0,-51.559818267822266,27.2459659576416,5.116706692833345,51.63360463034704,-9.811193268626504,243.1764705882353
2013,2013,2005,18.8,-45.5,1706.0,450000000.0,450000000.0,,962.0,500.0,300.0,250.0,48.0,-43.62218475341797,38.53607177734375,175.29004903083387,175.1570738079238,151.81363011806096,250.3069306930693
2014,2014,2005,25.8,-78.6,92.0,188437488.0,188437488.0,,976.0,150.0,90.0,45.0,29.0,-62.72306442260742,38.62162399291992,606.4661285488703,130.24379571805449,272.2530062027394,257.125
2015,2015,2005,28.4,-67.0,1006.0,230400000.0,230400000.0,,979.0,400.0,120.0,60.0,31.0,-53.55616760253906,33.57208633422852,184.29483733231797,24.94641642173624,65.62747001658956,251.80701754385964
2016,2016,2005,13.3,-54.5,764.0,154350000.0,154350000.0,,985.0,120.0,30.0,15.0,25.0,-57.49018478393555,20.69344520568848,6.395569919859513,31.629794054822668,-12.322823848222097,263.43636363636364
2017,2017,2005,21.3,-69.9,182.0,1650732544.0,1650732544.0,,895.0,180.0,120.0,75.0,33.0,-84.88519287109375,26.752695083618164,63.69377404644114,22.13818762349821,-27.894496722375155,264.7352941176471
2018,2018,2005,11.8,-32.7,1677.0,12150000.0,12150000.0,,1006.0,,,,14.0,-33.6996955871582,13.92486572265625,0.4382810295351459,2.2184293738104155,-0.9439235218528532,274.05882352941177
2019,2019,2005,18.9,-85.6,200.0,149370960.0,149370960.0,,977.0,105.0,45.0,15.0,11.0,-91.0229949951172,19.29743194580078,13.436415339613545,1.1225410046293167,2.103111433739433,275.90625
2020,2020,2005,33.8,-31.799997,1550.0,41006248.0,41006248.0,,997.0,90.0,,,27.0,-26.874244689941406,37.77400588989258,9.761323784442142,9.857621307390591,9.430260297236272,277.38461538461536
2021,2021,2005,27.300001,-79.7,50.0,38272500.0,38272500.0,,1001.0,230.0,,,16.0,-82.57760620117188,30.14227294921875,5.043843669451841,1.988464603722423,-2.451436185508768,278.625
2022,2022,2005,26.1,-57.4,1204.0,28800000.0,28800000.0,,1005.0,180.0,,,19.0,-69.26329040527344,34.59000778198242,25.12833696518816,17.136376071752107,-19.885894581651144,284.0566037735849
2023,2023,2005,32.9,-20.599998,628.0,123581248.0,123581248.0,,988.0,70.0,40.0,15.0,22.0,-16.346351623535156,34.45848846435547,21.325446611120476,1.9408841420790384,6.333983532293886,282.44444444444446
2024,2024,2005,17.6,-78.5,67.0,1782435072.0,1782435072.0,,882.0,375.0,150.0,90.0,51.0,-79.76402282714844,22.83076858520508,73.15978346764618,69.86532265974223,60.20705199282381,293.85869565217394
2025,2025,2005,15.8,-67.5,237.0,38848028.0,38848028.0,,998.0,45.0,,,34.0,-71.12772369384766,20.19496726989746,3.283055747910648,13.134378502331089,-4.098462489099045,296.15
2026,2026,2005,10.4,-80.9,152.0,450000000.0,450000000.0,,962.0,60.0,30.0,15.0,8.0,-81.90299987792969,12.517000198364258,1.274025010013319,1.1139025053536196,-0.4007411157003026,301.42857142857144
2027,2027,2005,13.200001,-62.1,280.0,41006248.0,41006248.0,,1002.0,90.0,,,22.0,-78.16980743408203,15.457409858703612,74.0877027584584,1.057051259344592,-8.161853148710906,321.5692307692308
2028,2028,2005,27.0,-48.0,2041.0,97200000.0,97200000.0,,980.0,275.0,120.0,,55.0,-35.64202117919922,27.397754669189453,112.10178452421422,10.351339364494528,16.302135233852972,328.1807228915663
2029,2029,2005,31.5,-49.2,1715.0,189843744.0,189843744.0,,981.0,130.0,70.0,35.0,12.0,-43.19130706787109,31.18721580505371,45.27813640145606,8.771736190761338,-0.6981027545868391,338.05882352941177
2030,2030,2005,23.9,-35.6,1918.0,74868752.0,74868752.0,,994.0,175.0,60.0,,22.0,-42.957767486572266,23.85202407836914,29.806333188449784,1.709039859379308,2.695243566368388,85.19718309859155
2031,2031,2006,19.999998,-85.0,202.0,95868488.0,95868488.0,,969.0,425.0,125.0,,43.0,-63.48393249511719,37.70227813720703,762.591462807148,151.52669403519283,318.08874262715545,165.2972972972973
2032,2032,2006,37.2,-68.7,508.0,41006248.0,41006248.0,,998.0,60.0,,,24.0,-60.44701766967773,43.034423828125,48.959396141485534,19.229044177008323,30.162955030835505,198.56
2033,2033,2006,32.3,-73.3,399.0,54545456.0,54545456.0,,1000.0,200.0,40.0,,28.0,-70.1416244506836,39.1024169921875,24.317740397871315,22.250798216127485,21.22086077348448,201.08823529411765
2034,2034,2006,16.3,-58.1,701.0,74868752.0,74868752.0,,1001.0,70.0,25.0,,15.0,-68.59080505371094,20.170446395874023,49.21071094901541,3.552094099029332,-12.693228708472462,215.33333333333331
2035,2035,2006,11.6,-21.700003,540.0,41006248.0,41006248.0,,999.0,90.0,,,18.0,-37.89890670776367,21.117172241210938,83.89227197455297,35.15512072901893,-53.40374031564335,236.4313725490196
2036,2036,2006,12.700001,-61.6,223.0,119319824.0,119319824.0,,985.0,150.0,50.0,10.0,18.0,-75.31460571289062,26.467912673950195,24.016649415992983,104.87287702251338,-29.46190748434815,241.57954545454547
2037,2037,2006,14.100001,-39.4,1705.0,230400000.0,230400000.0,,963.0,420.0,360.0,90.0,29.0,-47.22092056274414,35.50553512573242,223.4159639780402,266.3345155968521,153.19806420491807,253.9349593495935
2038,2038,2006,20.2,-53.8,1254.0,520931264.0,520931264.0,,955.0,600.0,360.0,120.0,48.0,-39.92169189453125,35.96084976196289,358.5440715528569,116.66103451841744,182.9323988986374,260.30973451327435
